REVIEW_ID,MEMBER_ID,Reviews,sentiment_label
a2p3g000000L0RkAAK,0011U00000ri0vOQAQ,,Neutral
a2p1U000000Ro8jQAC,0011U00000ri7EiQAI,,Neutral
a2p3g000000owNWAAY,0011U00000zRVLJQA4,,Neutral
a2p1U000000RoFIQA0,0011U00000rjhf0QAA,,Neutral
a2p1U000000RoG9QAK,0011U00000rk90pQAA,,Neutral
a2p1U000000Rpz0QAC,0011U00000sgyvxQAA,,Neutral
a2p3g000000KympAAC,0011U00000rjYDJQA2,i was able to be seen the same day ,Neutral
a2p1U000000l8KPQAY,0011U00000riUXiQAM,,Neutral
a2p3g000000oeVgAAI,0011U00000ri32hQAA,,Neutral
a2p3g000000pEvUAAU,0011U00000rk9KwQAI,addressing any issues or concerns,Neutral
a2p3g000000oRmxAAE,0011U00000ri9WtQAI,,Neutral
a2p1U000000Roq0QAC,0011U00000rjROIQA2,,Neutral
a2p3g000000pX3vAAE,0013g000006tedbAAA,,Neutral
a2p1U000000RofxQAC,0011U00000ri8zvQAA,,Neutral
a2p1U000000RoXBQA0,0011U00000rih7jQAA,,Neutral
a2p1U000000RoJpQAK,0011U00000ri4QHQAY,,Neutral
a2p3g000000owOcAAI,0011U00000rjUYCQA2,,Neutral
a2p1U000000RpxOQAS,0011U00000rjCtFQAU,yearly physicalnothing,Neutral
a2p1U000000RouiQAC,0011U00000rjlNpQAI,,Neutral
a2p1U000000RoBjQAK,0011U00000riTrjQAE,,Neutral
a2p1U000000RoqGQAS,0011U00000riQRGQA2,,Neutral
a2p1U000000l8LOQAY,0011U00000ri553QAA,,Neutral
a2p1U000000RoPBQA0,0011U00000rk7znQAA,i really feel the doctor and nurse listen to me and work with me ,Neutral
a2p1U000000RosxQAC,0011U00000rii9SQAQ,,Neutral
a2p3g000000pJxpAAE,0011U00000rk2JlQAI,,Neutral
a2p1U000000RoZNQA0,0011U00000rk45SQAQ,,Neutral
a2p3g000000KzDKAA0,0011U00000rj0gLQAQ,,Neutral
a2p1U000000RogEQAS,0011U00000rit6TQAQ,,Neutral
a2p3g000000phBzAAI,0011U00000rk6EvQAI,,Neutral
a2p3g000000oeV7AAI,0011U00000rjQb7QAE,,Neutral
a2p1U000000RomLQAS,0011U00000rj6quQAA,you take time to listen to me,Neutral
a2p3g000000LAaBAAW,0013g000006tee3AAA,,Neutral
a2p3g000000p4gcAAA,0011U000017IqKiQAK,,Neutral
a2p1U000000RoZOQA0,0011U00000rjkauQAA,dr  boyer has a genuine concern for his patients nothing,Neutral
a2p3g000000LAbXAAW,0011U00000rk45WQAQ,,Neutral
a2p1U000000RoIQQA0,0011U00000rjeu4QAA,,Neutral
a2p3g000000Kyu2AAC,0011U00000rjUCJQA2,,Neutral
a2p1U000000RorpQAC,0011U00000rj8TSQAY,,Neutral
a2p3g000000pX4eAAE,0011U00000riii4QAA,,Neutral
a2p1U000000l8GSQAY,0011U00000riii4QAA,,Neutral
a2p1U000000RogzQAC,0011U00000riii4QAA,,Neutral
a2p3g000000Kzp8AAC,0011U00000rj7sgQAA,treated me and talked to me as though i was t her only patient,Neutral
a2p1U000000RqE5QAK,0011U00000rjgX3QAI,,Neutral
a2p1U000000RobrQAC,0011U00000riOAOQA2,,Neutral
a2p3g000000pg3aAAA,0011U00000riZ9zQAE,,Neutral
a2p1U000000RooWQAS,0011U00000rjhemQAA,,Neutral
a2p1U000000RoN0QAK,0011U00000rih7YQAQ,,Neutral
a2p3g000000oRqfAAE,0011U00000ri1YBQAY,,Neutral
a2p1U000000RpEaQAK,0011U00000rjFWrQAM,,Neutral
a2p1U000000RoLIQA0,0011U00000rk4kmQAA,,Neutral
a2p3g000000KymgAAC,0011U00000rjeIBQAY,,Neutral
a2p1U000000RqEQQA0,0011U00000rjJx1QAE,,Neutral
a2p3g000000Kzq6AAC,0011U00000ri4pLQAQ,,Neutral
a2p1U000000Rq4fQAC,0011U00000ri4X5QAI,,Neutral
a2p1U000000RoxvQAC,0011U00000rjy2ZQAQ,listened to my concerns ,Neutral
a2p1U000000RpH8QAK,0011U00000rjw4YQAQ,,Neutral
a2p1U000000Rq39QAC,0011U00000ri4pPQAQ,,Neutral
a2p3g000000KzFfAAK,0011U00000rjfkoQAA,,Neutral
a2p3g000000L02QAAS,0011U00000riGt0QAE,,Neutral
a2p3g000000KzJuAAK,0011U00000rjErNQAU,,Neutral
a2p3g000000KzsQAAS,0011U000017Fg6CQAS,,Neutral
a2p3g000000pX7iAAE,0011U00000riOCXQA2,,Neutral
a2p1U000000RodkQAC,0011U00000rjjPlQAI,,Neutral
a2p1U000000RoPzQAK,0011U00000rjWA7QAM,,Neutral
a2p3g000000owP4AAI,0011U00000rjFs7QAE,,Neutral
a2p3g000000KzGPAA0,0011U00000rjFs7QAE,,Neutral
a2p3g000000KzwGAAS,0011U00000rjZJxQAM,,Neutral
a2p3g000000ozElAAI,0011U00000rjZJxQAM,,Neutral
a2p1U000000RvCRQA0,0011U00000rjYVPQA2,,Neutral
a2p3g000000KzrBAAS,0011U00000ricA1QAI,communicationnothing,Neutral
a2p3g000000L2P4AAK,0011U00000riM6GQAU,,Neutral
a2p1U000000RowcQAC,0011U00000rjdefQAA,,Neutral
a2p1U000000l8GaQAI,0011U00000rjOXXQA2,,Neutral
a2p1U000000RotRQAS,0011U00000risDsQAI,,Neutral
a2p3g000000KzDjAAK,0011U00000rj9hIQAQ,,Neutral
a2p1U000000RoLbQAK,0011U00000rjhLcQAI,dr  franz took time to talk with me about my concerns ,Neutral
a2p1U000000Rp6FQAS,0011U00000rioEPQAY,,Neutral
a2p3g000000LAbyAAG,0011U00000rjfHyQAI,discussed some of the issues that i have been having from being in quarantine,Neutral
a2p1U000000RoHxQAK,0011U00000ri8ctQAA,,Neutral
a2p3g000000Kzr2AAC,0011U00000riUViQAM,,Neutral
a2p3g000000oRihAAE,0011U00000rhwhsQAA,,Neutral
a2p3g000000oeWjAAI,0011U00000rk3mYQAQ,,Neutral
a2p1U000000l8EuQAI,0011U00000riJ1RQAU,spent time getting to know me as a new patientnothing i can think of,Neutral
a2p1U000000Rp22QAC,0011U00000ri1YWQAY,,Neutral
a2p1U000000RoAEQA0,0011U00000rjFs3QAE,check on my foot and took bloodnothing  all was goid,Neutral
a2p1U000000Ro87QAC,0011U00000rjX8oQAE,,Neutral
a2p3g000000KzAeAAK,0011U00000riu6NQAQ,listened and answered questions in detail ,Neutral
a2p1U000000RpxaQAC,0011U00000rjI04QAE,i arrived early and was able to get in before my appt  time na,Neutral
a2p3g000000LAZwAAO,0011U00000rk52OQAQ,,Neutral
a2p3g000000oRWvAAM,0011U00000rjOwjQAE,,Neutral
a2p1U000000RoNwQAK,0011U00000rjkWaQAI,,Neutral
a2p3g000000KzEiAAK,0011U00000rhyozQAA,,Neutral
a2p3g000000owOEAAY,0011U00000rk1orQAA,,Neutral
a2p1U000000RovDQAS,0011U00000rjAOxQAM,communicationnothing,Neutral
a2p1U000000RpI5QAK,0011U00000rhspiQAA,,Neutral
a2p1U000000RpMoQAK,0011U00000rk5pwQAA,doctor was very attentive  listened to concerns  and made the entire experience of being at the doctor less of a hassle ,Neutral
a2p3g000000KzJbAAK,0011U00000riUp9QAE,,Neutral
a2p1U000000l8GBQAY,0011U00000riCUAQA2,,Neutral
a2p3g000000KzuTAAS,0011U00000rhrG0QAI,,Neutral
a2p1U000000Rvd6QAC,0011U00000rhrG0QAI,,Neutral
a2p1U000000Ron6QAC,0011U00000rjb66QAA,,Neutral
a2p1U000000Rv8EQAS,0011U00000rjRjFQAU,,Neutral
a2p1U000000RofMQAS,0011U00000ri3V4QAI,annual psychical,Neutral
a2p3g000000oxMdAAI,0011U00000rkAYkQAM,,Neutral
a2p1U000000RqFPQA0,0011U00000rjsCPQAY,,Neutral
a2p1U000000Rv9zQAC,0011U00000risC9QAI,the pa took the time to talk with me and listen to my concerns ,Neutral
a2p3g000000ov27AAA,0011U00000riYjSQAU,,Neutral
a2p3g000000pbu0AAA,0011U00000rjHHDQA2,,Neutral
a2p3g000000KytdAAC,0011U00000rhrCIQAY,it was my first appointment so they took so blood and then i met with the doctor and he asked me about all my background information and ask how i feel right now and did a general check up ,Neutral
a2p1U000000RoyBQAS,0011U00000rj0eKQAQ,,Neutral
a2p3g000000oeTrAAI,0011U00000rjpeYQAQ,,Neutral
a2p1U000000RoAzQAK,0011U00000rjts3QAA,,Neutral
a2p1U000000Roo7QAC,0011U00000rkByEQAU,,Neutral
a2p1U000000RpKwQAK,0011U00000rjFWzQAM,answered all of my questions   refilled prescriptions  completed referrals  administered shingles vaccination  discussed alternatives for health questions   set up reminders for follow up ,Neutral
a2p1U000000RpIQQA0,0011U00000rj0eNQAQ,,Neutral
a2p1U000000RofKQAS,0011U00000rjd8oQAA,asked questions and explained what was going to happen during that appt ,Neutral
a2p3g000000LAc7AAG,0011U00000rjgerQAA,,Neutral
a2p1U000000Roh4QAC,0011U00000rjyneQAA,,Neutral
a2p3g000000Kzr3AAC,0011U00000sh1NNQAY,i     m not a writercheck   ,Neutral
a2p3g000000pGtkAAE,0011U00000riE7rQAE,,Neutral
a2p1U000000l8JoQAI,0011U00000rjb6bQAA,,Neutral
a2p3g000000pxOpAAI,0013g000003oqQcAAI,,Neutral
a2p3g000000KzvpAAC,0011U00000rk3nNQAQ,telephone meeting  it was done professionally and in a timely manneri can     t think of anything,Neutral
a2p1U000000RqEnQAK,0011U00000rjkJmQAI,,Neutral
a2p1U000000RpF9QAK,0011U00000sgywZQAQ,very attentive and thorough ,Neutral
a2p3g000000LAdxAAG,0011U00000riMD9QAM,,Neutral
a2p1U000000Roe5QAC,0011U00000rjz1BQAQ,dr  song nichols was very attentive to all my needs and answered all the questions i had  after discussing my concerns and health issues  she helped me navigated through all my lab results and designed a new path to follow ,Neutral
a2p1U000000RoFWQA0,0011U00000rirfHQAQ,,Neutral
a2p3g000000KzGSAA0,0011U00000rijPnQAI,dr wang took time to really explain my diagnosisnothing,Neutral
a2p3g000000KzsKAAS,0011U00000riLWsQAM,,Neutral
a2p1U000000RpJ7QAK,0011U00000rjCJIQA2,made me feel comfortable even though i was in pain ,Neutral
a2p3g000000oRb6AAE,0011U000019xySBQAY,,Neutral
a2p1U000000RoJkQAK,0011U00000rkCqrQAE,,Neutral
a2p3g000000pYp7AAE,0011U000017HSX9QAO,,Neutral
a2p3g000000KyspAAC,0011U00000rjkbIQAQ,,Neutral
a2p1U000000Rp9bQAC,0011U00000riZ8uQAE,,Neutral
a2p1U000000RvB7QAK,0011U00000rhsaTQAQ,,Neutral
a2p1U000000Rq2KQAS,0011U00000rjhxcQAA,,Neutral
a2p1U000000l8JUQAY,0011U00000riaBvQAI,,Neutral
a2p1U000000Rq5YQAS,0011U00000rjLUKQA2,spent a lot of high quality time with doctor  did not have to waithad to schedule very far out in advance,Neutral
a2p1U000000RoPMQA0,0011U00000rjtScQAI,,Neutral
a2p3g000000KytBAAS,0011U00000rjGXiQAM,,Neutral
a2p1U000000Rq2UQAS,0011U00000rjlrMQAQ,,Neutral
a2p1U000000RooRQAS,0011U00000ri0JCQAY,,Neutral
a2p3g000000KzqLAAS,0011U00000riaUYQAY,,Neutral
a2p3g000000KyqOAAS,0011U00000riLrSQAU,docto was thorough and expressed possibilities  regarding further follow up with regards to pending test results nothing,Neutral
a2p1U000000RqAHQA0,0011U00000rk0hSQAQ,,Neutral
a2p1U000000RovQQAS,0011U00000rj5JiQAI,spent the time to get it rightdidn     t go mow my lawn,Neutral
a2p3g000000p006AAA,0011U00000rht19QAA,,Neutral
a2p1U000000RvIEQA0,0011U00000rj7sKQAQ,,Neutral
a2p1U000000Rq4YQAS,0011U00000rjsClQAI,,Neutral
a2p1U000000RqBxQAK,0011U00000riyuoQAA,,Neutral
a2p1U000000RoDOQA0,0011U00000rimNTQAY,,Neutral
a2p3g000000LAbhAAG,0011U00000riZvyQAE,,Neutral
a2p1U000000RvRjQAK,0011U00000riEL3QAM,,Neutral
a2p1U000000RoG3QAK,0011U00000rjYzUQAU,,Neutral
a2p3g000000KzooAAC,0011U00000rj1nJQAQ,answering questions listening to my concerns,Neutral
a2p3g000000KyrRAAS,0011U00000riVixQAE,,Neutral
a2p1U000000RoqQQAS,0011U00000riVixQAE,,Neutral
a2p1U000000RvEkQAK,0011U00000rjKyVQAU,,Neutral
a2p1U000000Ro4uQAC,0011U00000rirQnQAI,,Neutral
a2p1U000000Rq37QAC,0011U00000rhyVXQAY,,Neutral
a2p1U000000RoH5QAK,0011U00000riCnZQAU,,Neutral
a2p3g000000LAfIAAW,0011U00000rjt7NQAQ,,Neutral
a2p3g000000phw7AAA,0011U00000riWJbQAM,,Neutral
a2p1U000000RohWQAS,0011U00000rjf9NQAQ,,Neutral
a2p1U000000RvR2QAK,0011U00000rifWZQAY,,Neutral
a2p1U000000Rpr6QAC,0011U00000rix5RQAQ,,Neutral
a2p1U000000Rou0QAC,0011U00000rjFsDQAU,,Neutral
a2p1U000000Rp2pQAC,0011U00000rjWSCQA2,,Neutral
a2p3g000000oeYAAAY,0011U00000rjjv1QAA,,Neutral
a2p1U000000RoWPQA0,0011U00000rjgpsQAA,,Neutral
a2p1U000000RoXpQAK,0011U00000rirBmQAI,,Neutral
a2p1U000000RoJoQAK,0011U00000rjt23QAA,,Neutral
a2p1U000000Rp0CQAS,0011U00000rjGD5QAM,,Neutral
a2p1U000000RoHfQAK,0011U00000rhpcgQAA,,Neutral
a2p1U000000Rog5QAC,0011U00000rii5PQAQ,,Neutral
a2p1U000000Rp0DQAS,0011U00000rj5KDQAY,i fell as though the doctors listenlisten to my concerns,Neutral
a2p3g000000LAg1AAG,0011U00000rjErQQAU,,Neutral
a2p3g000000KysoAAC,0011U00000rjdxBQAQ,dr   listened to concerns,Neutral
a2p1U000000RvPdQAK,0011U00000rj4xTQAQ,extremely  thoroughnothing,Neutral
a2p1U000000RoaZQAS,0011U00000rjQu4QAE,the doctor took time to address all of our concerns,Neutral
a2p3g000000pK3EAAU,0013g000007QTiYAAW,,Neutral
a2p1U000000l8GdQAI,0011U00000rjSsMQAU,attentive and timely,Neutral
a2p1U000000RqEcQAK,0011U00000rk4SQQAY,,Neutral
a2p1U000000RoUlQAK,0011U00000rjZf0QAE,,Neutral
a2p1U000000l8K0QAI,0011U00000rizivQAA,,Neutral
a2p1U000000Ro6kQAC,0011U00000riAKIQA2,explained treatment options and next steps for a healthier me ,Neutral
a2p1U000000RvdzQAC,0011U00000rirf3QAA,always attentive to patients needs ,Neutral
a2p1U000000RofRQAS,0011U00000riu64QAA,,Neutral
a2p1U000000RoPuQAK,0011U00000rjKDfQAM,,Neutral
a2p3g000000pLyaAAE,0011U00000riuzTQAQ,,Neutral
a2p1U000000Rq1oQAC,0011U00000rja0sQAA,,Neutral
a2p1U000000RoymQAC,0011U00000rjOGyQAM,,Neutral
a2p3g000000oeWnAAI,0011U00000rhxFqQAI,,Neutral
a2p1U000000RprCQAS,0011U00000rhw49QAA,,Neutral
a2p3g000000KzLGAA0,0011U00000riHZ0QAM,,Neutral
a2p1U000000Rp0NQAS,0011U00000rjhG4QAI,,Neutral
a2p3g000000L1PvAAK,0011U00001BgAV5QAN,,Neutral
a2p3g000000LAddAAG,0011U00000sgxTlQAI,answered all questions and discussed all possable treatments ,Neutral
a2p3g000000KytxAAC,0011U00000rk6PxQAI,,Neutral
a2p3g000000LAaIAAW,0011U00000rjSlbQAE,,Neutral
a2p1U000000Rp7SQAS,0011U00000rjL90QAE,listened and addressed my health concerns it took a little longer than i thought it would ,Neutral
a2p3g000000L0SNAA0,0011U00000riLpHQAU,,Neutral
a2p1U000000RoIXQA0,0011U00000riKrGQAU,,Neutral
a2p1U000000RostQAC,0011U00000rijeQQAQ,,Neutral
a2p1U000000Ro9yQAC,0011U00000rhzSFQAY,,Neutral
a2p1U000000l8CRQAY,0011U00000rkD1bQAE,,Neutral
a2p1U000000Rq0gQAC,0011U00000riF0kQAE,,Neutral
a2p1U000000Rp3nQAC,0011U00000rhwhoQAA,,Neutral
a2p1U000000RoPSQA0,0011U00000rjOmQQAU,short and to the point ,Neutral
a2p3g000000L2OcAAK,0011U00000riD7DQAU,,Neutral
a2p1U000000RoHhQAK,0011U00000rj6tQQAQ,,Neutral
a2p1U000000RoZ4QAK,0011U00000rk4SAQAY,,Neutral
a2p1U000000RomrQAC,0011U00000rifW0QAI,,Neutral
a2p1U000000Rpx4QAC,0011U00000rif0RQAQ,,Neutral
a2p1U000000Rq0KQAS,0011U00000riPmKQAU,,Neutral
a2p1U000000l8LbQAI,0011U00000rj4a2QAA,doctor went through all the details taking timenothing that i noticed,Neutral
a2p3g000000KzJdAAK,0011U00000rj06jQAA,,Neutral
a2p3g000000pg5qAAA,0011U00000riuzbQAA,,Neutral
a2p3g000000LAftAAG,0011U00000riKbgQAE,,Neutral
a2p3g000000pIsUAAU,0011U00000rkBCPQA2,,Neutral
a2p3g000000oeYCAAY,0011U00000rjPzuQAE,listened,Neutral
a2p1U000000RoCBQA0,0011U00000rihb7QAA,,Neutral
a2p1U000000RoUGQA0,0011U00000rihb7QAA,took time to get to know me and answer all my questions,Neutral
a2p1U000000RoPiQAK,0011U00000rj0cdQAA,,Neutral
a2p1U000000RoUpQAK,0011U00000riwDZQAY,,Neutral
a2p3g000000pPL8AAM,0013g000009hIwZAAU,,Neutral
a2p1U000000RqDDQA0,0011U00000rj68bQAA,everyone was polite,Neutral
a2p1U000000RoAOQA0,0011U00000riecuQAA,,Neutral
a2p1U000000RpASQA0,0011U00000rjNLNQA2,,Neutral
a2p3g000000LAf6AAG,0011U00000rj5fYQAQ,,Neutral
a2p3g000000owMbAAI,0011U00000riJ1lQAE,you listen and understand my situation    know exactly what i talking about  ,Neutral
a2p3g000000oRj6AAE,0011U00000riaDNQAY,,Neutral
a2p3g000000KzCyAAK,0011U000019xyjZQAQ,,Neutral
a2p1U000000RvHZQA0,0011U00000rjXzRQAU,eh   everyone has different insurance ,Neutral
a2p1U000000Rp8nQAC,0011U00000rirG5QAI,spent time discussing medical issues   ,Neutral
a2p3g000000payGAAQ,0011U00000rjrNJQAY,staff very attentiven a,Neutral
a2p1U000000RpBKQA0,0011U00000rhsjXQAQ,,Neutral
a2p1U000000RvUTQA0,0011U00000rjtgSQAQ,i had received a vaccination for shingles at my pharmacy and was having a reaction nothing,Neutral
a2p1U000000RoC6QAK,0011U00000rk7lpQAA,,Neutral
a2p3g000000KzvtAAC,0011U00000rjJHUQA2,,Neutral
a2p1U000000RpsTQAS,0011U00000ricVSQAY,,Neutral
a2p3g000000KyoZAAS,0011U00000rixexQAA,,Neutral
a2p3g000000phwWAAQ,0011U00000rixexQAA,,Neutral
a2p1U000000Rp0UQAS,0011U00000sgxUEQAY,consciousness staff  dr keep me informed on my health conditions    physical  from year to year  and keep me updated on the changes i have made ,Neutral
a2p1U000000RpA8QAK,0011U00000rk6d5QAA,,Neutral
a2p1U000000Rp8uQAC,0011U00000rjOJIQA2,,Neutral
a2p1U000000RpvXQAS,0011U00000sgyU7QAI,,Neutral
a2p1U000000Ro9MQAS,0011U00000rhsYeQAI,,Neutral
a2p1U000000RolLQAS,0011U00000rjjMsQAI,,Neutral
a2p1U000000Rq0NQAS,0011U00000rja2oQAA,,Neutral
a2p3g000000pnk7AAA,0013g000003ohrMAAQ,,Neutral
a2p3g000000oeW9AAI,0011U000019xylpQAA,,Neutral
a2p1U000000Rou9QAC,0011U00000riQjKQAU,doctor listened to me explain my issue ,Neutral
a2p3g000000owNSAAY,0011U00000rjhcmQAA,,Neutral
a2p1U000000RoBVQA0,0011U00000rjmXvQAI,dr  song listens to what you have to say and is very polite and professional ,Neutral
a2p1U000000RvUnQAK,0011U00000rifbHQAQ,,Neutral
a2p1U000000Rq7iQAC,0011U00000rjYK5QAM,,Neutral
a2p3g000000oReGAAU,0011U000015hVHKQA2,answered all questions and listenednothing that i can think of ,Neutral
a2p3g000000KzIuAAK,0011U000019y5rwQAA,,Neutral
a2p3g000000psXrAAI,0013g000006teXHAAY,listen to me,Neutral
a2p3g000000pfXtAAI,0011U00000riA0JQAU,,Neutral
a2p3g000000owLbAAI,0011U0000125JbUQAU,,Neutral
a2p3g000000pmmvAAA,0013g000003rT1YAAU,,Neutral
a2p1U000000RpwvQAC,0011U00000ri5LeQAI,,Neutral
a2p3g000000KytiAAC,0011U00000rivtwQAA,,Neutral
a2p1U000000RoSpQAK,0011U00000rjN6IQAU,attentiveness  explaining my symptoms and a treatment plan  getting back to me the very next morning with test results  and fitting me into the schedule last minutenothing,Neutral
a2p3g000000KypkAAC,0011U00000riFW7QAM,,Neutral
a2p3g000000pwYyAAI,0013g000003oqYQAAY,,Neutral
a2p1U000000RprxQAC,0011U00000rirBmQAI,,Neutral
a2p3g000000owMZAAY,0011U00000rhqDVQAY,,Neutral
a2p1U000000Rp8NQAS,0011U00000rjXofQAE,,Neutral
a2p3g000000KytKAAS,0011U00000ri5iwQAA,,Neutral
a2p1U000000RoMPQA0,0011U00000rhrZ6QAI,,Neutral
a2p1U000000RpupQAC,0011U00000rhrZ6QAI,,Neutral
a2p1U000000RoYjQAK,0011U00000ri8kcQAA,,Neutral
a2p3g000000LAacAAG,0011U00000ri4qRQAQ,,Neutral
a2p1U000000RvGlQAK,0011U00000rjw79QAA,everyone from the receptionist to the doctor were very attentive to my needs my doctor taking the time listening to my concerns ,Neutral
a2p1U000000RoXXQA0,0011U00000ribciQAA,addressed all of my concernsnothing,Neutral
a2p3g000000pb0gAAA,0011U00000riKvkQAE,,Neutral
a2p1U000000RqA9QAK,0011U00000rj1FdQAI,listened,Neutral
a2p3g000000pgSVAAY,0013g000006throAAA,,Neutral
a2p3g000000KzIHAA0,0011U00000rjHREQA2,,Neutral
a2p1U000000RorxQAC,0011U00000rkBxgQAE,,Neutral
a2p1U000000RpHUQA0,0011U00000rjjeqQAA,this is the most accomodating doctors office i     ve ever been to  and i am    acirc dr  galzier knows his stuff and he is the right amount of medical and personal ,Neutral
a2p3g000000KyqwAAC,0011U00000rjBagQAE,,Neutral
a2p1U000000Rp5JQAS,0011U00000riTDsQAM,,Neutral
a2p1U000000RvOkQAK,0011U00000rjETgQAM,full annual physical and blood sample collection,Neutral
a2p1U000000RoQkQAK,0011U00000riBZSQA2,,Neutral
a2p3g000000LAZqAAO,0013g000004GjHLAA0,,Neutral
a2p3g000000KzCQAA0,0011U00000rjUicQAE,,Neutral
a2p3g000000oRY2AAM,0011U00000ri7sbQAA,,Neutral
a2p1U000000RoXbQAK,0011U00000riDhWQAU,,Neutral
a2p1U000000RptQQAS,0011U00000rjX7BQAU,,Neutral
a2p3g000000pN1zAAE,0013g000007ZZcUAAW,,Neutral
a2p1U000000RovlQAC,0011U00000ri8zmQAA,,Neutral
a2p1U000000RoiZQAS,0011U00000rikoSQAQ,,Neutral
a2p3g000000oRjuAAE,0013g000003p5qJAAQ,,Neutral
a2p1U000000RvC5QAK,0011U00000riHdiQAE,muy amanblebien,Neutral
a2p3g000000psdGAAQ,0013g000007ZXtYAAW,you were accommodating and spent time with me even though i was late for my appointment ,Neutral
a2p1U000000RociQAC,0011U00000rjFcBQAU,,Neutral
