REVIEW_ID,MEMBER_ID,Reviews,sentiment_label
a2p1U000000RoMpQAK,0011U00000rhvoFQAQ,i feel like i always have dr dealleaume     s complete attention  i had just had surgery and it was nice to get answers to things ,Positive
a2p1U000000Rpw6QAC,0011U00000rijNpQAI,very caring  quick  listened,Positive
a2p3g000000L0SEAA0,0011U00001Be686QAB,check up due to medseverything was done,Positive
a2p1U000000Rq95QAC,0011U00000riWOCQA2,enjoyed meeting with the doctor and staff  this appointment was to establish with a new doctornothing,Positive
a2p3g000000owOkAAI,0011U00000ri32eQAA,understand my illness,Positive
a2p3g000000owLRAAY,0011U000010pP77QAE,showed great care and concern for my issue ,Positive
a2p1U000000RojEQAS,0011U00000rjwb4QAA,most health care choices for my friends are not choices  rather what their work provides   just like paladina is for me ,Positive
a2p1U000000l8EVQAY,0011U00000rjhGRQAY,made me feel welcome   dr  giles and margerita were both friendly and knowledgeable  i didn     t have to wait long at all for my appointment ,Positive
a2p1U000000Rq0JQAS,0011U00000riMYVQA2,everythingnothing,Positive
a2p1U000000RqC4QAK,0011U00000rjN6KQAU,everyone was friendly and caring   explained everything to me and listened to my concerns set a plan to find answers from scheduling to my appointment and tests all was handled well ,Positive
a2p1U000000Rp9aQAC,0011U00000riwqFQAQ,paid attention to my input and my medical history   appeared knowledgeable   kind  courteous and personable,Positive
a2p1U000000RpymQAC,0011U00000riPXrQAM,i liked that dr  mccay spent a lot of time with me explaining things to me in depth ,Positive
a2p1U000000RogZQAS,0011U00000rjf8mQAA,the staff is nice and spend more time with you  the blood draw hurt my daughter      and they were short of shingles vaccine  but other than that  they did a good job extra time with doctor was nice blood draw was a bit painful for my    year old daughter ,Positive
a2p3g000000KzDHAA0,0011U00000riUaNQAU,staff is always nice and welcoming  i leave there feeling like my concerns were addressed no complaints,Positive
a2p3g000000oRk3AAE,0011U00000rjlAtQAI,awesome interaction with the front office person and the np  very nice people  took their time and were very attentive  overall great experience ,Positive
a2p1U000000Rp11QAC,0011U00000rjTCRQA2,i liked that when i passed out the staff was responsive and made sure that i had everything that i needed to feel safe and comfortable ,Positive
a2p1U000000l8EmQAI,0011U00000rjPx2QAE,i really appreciate everything  paladina in general as well as this clinic  kathleen and dr  masterson nada ,Positive
a2p3g000000Kzs8AAC,0011U00000ridW6QAI,quick and easy given the virtual platform,Positive
a2p3g000000owLeAAI,0011U00000rj8TWQAY,good access to doctor and caring service providersworked well to provide follow up care to recent hospitalizationi was satisfied with all aspects of the visit,Positive
a2p3g000000Kyv9AAC,0011U00000rhsaHQAQ,dr  plunk was wonderful to work with  she was kind  listened  and even made me laughno complaints here,Positive
a2p3g000000pHsiAAE,0011U00000rj4sXQAQ,friendly and polite,Positive
a2p3g000000KypnAAC,0011U00000riWj8QAE,very thoroughthe ekg machine wasn     t working,Positive
a2p3g000000oRZeAAM,0011U00000rjQpqQAE,the attentiveness from np jenna and ma georgia were exemplary   np made herself familiar with my medical history before office visit   she listened to all my chief complaints  voiced her concerns  and together we devised a treatment plan ,Positive
a2p3g000000oRetAAE,0011U00000rhyp0QAA,explained thoroughly the results of my blood work and performed a good physical,Positive
a2p3g000000oRkwAAE,0013g000006tfnkAAA,the appointment started on time and every staff member was friendly and professional  the space was very clean and easy to find  labs were completed on site  i am so grateful to have found this place everything was done well ,Positive
a2p1U000000RvYpQAK,0011U00000rkCBRQA2,dr  mckay is the most attentive doctor i     ve ever had   extremely happy with him as my provider ,Positive
a2p3g000000oRkmAAE,0011U00000riaUUQAY,i was able to schedule an appointment for suspected covid symptoms quickly and easily by calling the location located in the humana tower everything was great ,Positive
a2p1U000000RovbQAC,0011U00000ri4GJQAY,didnt feel like a number getting passed onthe whole experience was pleasant,Positive
a2p3g000000phzpAAA,0011U0000125KCkQAM,dr and staff are always very helpful  they treat you like family,Positive
a2p3g000000L1PhAAK,0011U0000125JoEQAU,this was my first visit at paladina and everyone was very kind ,Positive
a2p1U000000RpM2QAK,0011U00000rhvkeQAA,the doctor was really wonderful and seemed to enjoy her job  she made me feel like a rock star i don     t have anything bad to say  no issues ,Positive
a2p1U000000RvGMQA0,0011U00000rk0VvQAI,friendly   pleasant and spend time   no rush in and rush outanswers my questions,Positive
a2p1U000000RopQQAS,0011U00000rjYMpQAM,megan plunk is amazing  she spent the right amount of time with me and gave me lots of good information  thank you ,Positive
a2p3g000000oRqLAAU,0011U00000rj36zQAA,the clinic was clean  staff professional and polite during my appointment it would been helpful to book a appointment for first  instead of have to do phone interview first ,Positive
a2p1U000000Rq7KQAS,0011U00000riuPkQAI,excellent  quot bedside quot  manner  the staff was very friendly and was very patient with my ramblings,Positive
a2p1U000000Rq4jQAC,0011U00000ri2UkQAI,attentive  efficient and informative,Positive
a2p3g000000KzDRAA0,0011U00000ri2UkQAI,attentive physicians  courteous staff  quick in and quick out  physician answered all questions ,Positive
a2p3g000000LAcfAAG,0011U00000rjaYZQAY,no rushing  always feel comfortable with my dr nothing went wrong,Positive
a2p3g000000KypGAAS,0011U00000rjUC3QAM,clear information and good customer service,Positive
a2p1U000000RojdQAC,0011U00000rjdx0QAA,everythingnothing,Positive
a2p1U000000RpAMQA0,0011U00000rivLFQAY,got an appointment quickly  i received very caring an compassionate care ,Positive
a2p1U000000RqGWQA0,0011U00000rj61CQAQ,they treated me very well and everything was perfect nothing was wrong,Positive
a2p3g000000KzKxAAK,0011U00000rjhLeQAI,everything,Positive
a2p1U000000RprNQAS,0011U00000rjsyeQAA,the explanation of all of the benefits of going through palladina,Positive
a2p3g000000KymHAAS,0011U00000rhzRoQAI,everyone was really nice  positive and very professional          ,Positive
a2p3g000000KysnAAC,0011U00000rhxruQAA,very respectful and caring,Positive
a2p1U000000RomTQAS,0011U00000rk8ObQAI,great nurse and convenientna,Positive
a2p3g000000oRm0AAE,0011U00000rkB89QAE,dr  gorman always makes me feel welcome and is genuinely concerned when listening to my symptoms  he is professional  helpful  and very calming ,Positive
a2p1U000000RozwQAC,0011U00000rkAqAQAU,very friendly,Positive
a2p1U000000RoH2QAK,0011U00000rjYDJQA2,answered my questions  let me know what to expect and when to call back if i did not see improvement,Positive
a2p3g000000oeYFAAY,0011U00000riAyUQAU,dr mckay takes the time to understand the patient and the situation   it     s obvious that he cares  very much appreciated ,Positive
a2p1U000000RoYuQAK,0011U00000rhsaBQAQ,great professional and caring environment  thank you tough getting an appetite scheduled  rescheduled   times and i will still need another rescheduled appointment to see my doc ,Positive
a2p3g000000KzEhAAK,0011U00000riyXTQAY,the dr and staff is great  and i will not go any where else  i just love them  they did everything right ,Positive
a2p1U000000RpAqQAK,0011U00000riyXTQAY,my dr is always great and caring she take the time and listen to you  and you and talk to her  i am so glad i have her has my dr  love paladina everything,Positive
a2p1U000000RvKiQAK,0011U00000rhv8oQAA,everything was perfect and very helpfull,Positive
a2p1U000000RooQQAS,0011U00000rjunXQAQ,dr  johnson listened  provided good advice on everything i asked about  and did a thorough check in on my overall health  it really felt like she cared about my wellbeing and spending quality time with me nothing  i love paladina and was so impressed with dr  johnson ,Positive
a2p3g000000Kzt9AAC,0011U00000riui0QAA,everything from scheduling appt to visit with the dr nothing,Positive
a2p3g000000Kzv2AAC,0011U00000rjPH8QAM,my doctor is first rate and knows how to conduct a phone examination the appointment didn     t start on time because the videoconferencing technology used didn     t work  i attempted to connect via desktop  chrome and firefox on linux     which should work just as they would on windows or macos but which are  i believe  arbitrarily banned    and via an emailed link on my iphone  using safari for ios  in sum  the technology isn     t robust enough for purpose  facetime  or any of a number of other technologies  beat it ,Positive
a2p1U000000Rq79QAC,0011U00000ri4agQAA,on time and even early for seeing me  appreciated giving me water when i arrived didn     t feel welcomed at first took a while to feel safe and welcomed ,Positive
a2p3g000000pfeBAAQ,0011U00000rj2QYQAY,staff and dr  made you feel like your best interest was being addressed  i like they review you appt and time was take to hear all concerns along with problem solving cannot think of anything ,Positive
a2p1U000000RvhNQAS,0011U00000riSzrQAE,all was well  nothing in particular n a ,Positive
a2p1U000000RoCZQA0,0011U00000ridSoQAI,saves moneydoctor  listen to what i had to say about my health ,Positive
a2p3g000000oeWVAAY,0011U00000riTsGQAU,dr  cook is very attentive and helpful,Positive
a2p1U000000RorrQAC,0011U00000ri32hQAA,you did everything really well  everyone at this location is always so welcoming and kind  they are all a pleasure to work with  always so professional  kind and caring everything was great  cannot think of anything that could have made it any better ,Positive
a2p1U000000Ro9KQAS,0011U00000rhyULQAY,dr  fairbanks was incredibly caring and supportive   i feel like i     m in crisis and she offered support  listened  asked questions   i really couldn     t have felt better about the appointment and ongoing care she recommended ,Positive
a2p1U000000RoLXQA0,0011U00000riGH9QAM,gave me all the info i needed they are very helpful i really like dr boyer and staffthey did everything very well,Positive
a2p3g000000oeUkAAI,0011U00000riYKEQA2,doctor bernardy is the best  she is the best doctor i ever had  knowledgeable and friendly  no harsh judgement on life choices n a,Positive
a2p1U000000Rp72QAC,0011U00000rjz1CQAQ,i love paladina health   you guys do everything right   the way it should be done   i feel valued n important as a patient of paladina,Positive
a2p1U000000RpFsQAK,0011U00000rkAqIQAU,it     s location is conveniently close to work and the doctor spent a good amount of time addressing my concerns a very thorough and considerate intake ,Positive
a2p1U000000Rv96QAC,0011U00000rinvpQAA,listened  and give very helpful information all needs were met ,Positive
a2p1U000000RoH6QAK,0011U00000rk5tWQAQ,i was able to get in on time and i like the dr friendly staff   i felt relaxed ,Positive
a2p1U000000RoCyQAK,0011U00000rjMiAQAU,very happy,Positive
a2p3g000000KylvAAC,0011U00000rjMiAQAU,i really appreciate k hathaway    i brag about her to all my collegues,Positive
a2p1U000000Rq9gQAC,0011U00000rhxVNQAY,staff at trail head clinic in grand junctionstaff at the clinic was awesomewas scheduled to the wrong clinic by paladina   trail head was able to fit me in and made sure i got to see the doctor ,Positive
a2p1U000000RouXQAS,0011U00000riggQQAQ,it was nice not to be rushed during the appointmenttaking the time to listen and getting to know me,Positive
a2p1U000000RofTQAS,0011U00000rjIcRQAU,very friendly staff   as soon as i arrived i was taken back immediately for vitals and then checked into the exam room   the np came very promptly   very efficient practice ,Positive
a2p1U000000RoiLQAS,0011U00000rjI93QAE,everyone treated me professionally yet warmly everything went well at this appointment ,Positive
a2p1U000000RoiXQAS,0011U00000ri4QHQAY,i always like how friendly everyone is when i come there   they take the time to listen to what i have to say and they don     t rush you in and out ,Positive
a2p1U000000Rp9rQAC,0011U00000rii9HQAQ,everything very friendly courteous professionalnothing,Positive
a2p3g000000oRojAAE,0011U00000rjwH3QAI,making sure to know the right cure,Positive
a2p1U000000Rq7EQAS,0011U00000rhyVKQAY,wonderful service  i have a fair amount of patient anxiety and it was a great experience  great nurse and npnothing,Positive
a2p3g000000L1O3AAK,0011U00000rk7plQAA,i had a complicated start with paladina   my second start has been really good   kathleen hathaway and staff are helping me with a potential medical emergency   for me   having essentially   doctors my entire life  i am       and not a very good patient to be honest   having someone who actually takes the time and walks me through things is a really big deal  so  katy and staff have been a real blessing that i am very grateful for  i would recommend her to anyone to consider covid testnothing,Positive
a2p3g000000KzBJAA0,0011U00000riCG0QAM,tina does an excellent job taking my blood and giving vaccines  she made it as painless as possible  thank you for that  and always pleasant   dr  kaushal is the best  she listens to my concerns while helping me understand my meds  also very kind no problems  everything was good ,Positive
a2p1U000000RpJcQAK,0011U00000rjPLoQAM,doctor spends time with patient and is thorough with assessment and treatment  doctor also called patient to discuss patient concerns friendly   professional  informative na,Positive
a2p1U000000Rq1AQAS,0011U00000riAHpQAM,the service i received was greateven though i work for the company  i was treated like a patient  not co workeri had no problem or issues with my appointment,Positive
a2p3g000000pX9AAAU,0011U00000ri49DQAQ,it all was handled well and quickly from making and scheduling appointments for that day plus a physical on a future date  the visit was quick tooi do not have anything that did not go well last visit,Positive
a2p3g000000LAduAAG,0011U00000rjJwSQAU,i did not feel rushed  every question i asked was answered with enthusiasm and respect  i felt cared for by both the nurse and doctor  i felt very safe being in the clinic  as i was the only patient at the time and not paranoid about feeling too crowded everything was wonderful ,Positive
a2p1U000000RpHMQA0,0011U00000rii9SQAQ,spent time to be thorough on everythingit is hard to get an appointment by phone,Positive
a2p3g000000ppV9AAI,0011U00000rin6lQAA,excellent care,Positive
a2p3g000000oRnRAAU,0011U00000rjL18QAE,it was quick and did not work,Positive
a2p3g000000KzvGAAS,0011U00000rjzdGQAQ,april always does a great job and is very friendly and courteous it would be nice to be offered a copy of the warning waiver i had to sign for the medication ,Positive
a2p1U000000RvKPQA0,0011U00000riGJUQA2,the nurse and doctor were both very nice and the appointment didn     t feel rushed at all   great experience,Positive
a2p1U000000l8HRQAY,0011U00000rk74kQAA,all good  thank you ,Positive
a2p1U000000RoOAQA0,0011U00000ri2ikQAA,all good,Positive
a2p1U000000Ro7rQAC,0011U00000ri2ikQAA,inexpensive  easy access  but revolving door physicianscovered all the bases  professional  non condescending,Positive
a2p3g000000pX8CAAU,0011U00000rj60lQAA,love this placelove the doctor so thorough,Positive
a2p3g000000oReaAAE,0011U00000riXJLQA2,the nurse and assistant were prompt and had very good bedside manner nothing comes to mind ,Positive
a2p1U000000Ro50QAC,0011U00000rjnzpQAA,the dr  and the assistant were friendly and caring and took their time getting to know me and my medical concernsnothing,Positive
a2p1U000000RoqhQAC,0011U00000rjnzpQAA,i always feel like dr  walker conner is listening and takes the time to check on everything  both physically and emotionally nothing,Positive
a2p3g000000Kzo4AAC,0011U00000riXQQQA2,listened to my concerns and offered solutions,Positive
a2p3g000000psbZAAQ,0011U00000rjCaDQAU,all caregivers spent time focusing on me and did not seem distracted by other things   they listened ,Positive
a2p1U000000Rp1sQAC,0011U00000rjCaDQAU,you spent time listening to me and were very empathetic all was good,Positive
a2p3g000000pbtgAAA,0013g000009gjxJAAQ,explained everything that would be taking place during the visit ,Positive
a2p1U000000Rv7zQAC,0011U00000rjvUYQAY,during the appointment everyone was courteous   very friendly and professional   all my questions were answer they made me feel comfortable it was a relaxing atmosphere i have no complaints about my appointment ,Positive
a2p3g000000Kzo7AAC,0011U00000rjvUYQAY,it was explained to me the reason the office it     s closed and only phone conversation  i have no complaints ,Positive
a2p1U000000RoZcQAK,0011U00000rjx0KQAQ,took the time to listen and i didn     t feel like i was being rushed,Positive
a2p1U000000RqBYQA0,0011U00000rk8R7QAI,great bedside manner and got me on and out before my scheduled timens,Positive
a2p3g000000KzpoAAC,0011U00000rkBUEQA2,dr  fairbanks is thoughtful and caring and didn     t rush to a diagnosis  she asked questions and probed deeper to determine what was wrong  dr  fairbanks followed up with me a few days later and that is very much appreciated ,Positive
a2p3g000000pRMXAA2,0011U00000rjDDUQA2,i was able to have a phone appointment    and she was able to give me the help i needed    and i really appreciated it because i was leaving to go to texas in the next    hourseverything went well,Positive
a2p3g000000KzEXAA0,0011U00000rjoKGQAY,professionalism is important to me and i receive it every time i have an appointment,Positive
a2p1U000000RoimQAC,0011U00000riJdCQAU,everything,Positive
a2p3g000000pW73AAE,0011U00000riIUaQAM,i had emailed my doctor with some information about the physical i had with my primary doctor  paladina took it upon themself to reach out to me and scheduled a phone appointment to go over my labs  my primary stated that everything was in the normal range but it was nice to understand what is at the high or low points headed towards abnormal i am always satisfied with paladina and recommend them every time i can ,Positive
a2p3g000000LAaTAAW,0013g000006tj5mAAA,excellent customer service  very caring   took time to listen and refer for care for things i need help with na ,Positive
a2p1U000000Rp9OQAS,0011U00000rk9zoQAA,outgoing and nice no long wait  very professional took all precautionsn a,Positive
a2p1U000000Rp3lQAC,0011U00000riAl3QAE,all staff were very courteous and attentive   they made sure all my questions were answered and i had all the information i needed before i left the office i cannot think of a single thing ,Positive
a2p1U000000RpJ8QAK,0011U00000rjI0eQAE,the doctor spent over an hour talking about my medical needs and new meds we think would be good for me i don     t like that i am made to use a pcp   i understand that reason  but it is very inconvenient ,Positive
a2p1U000000RpDfQAK,0011U00000riBtNQAU,the staff  dra  sandra  ana y armando  are people outstanding  with a high professional grade  we are very happy having this persons around us  thanks to allnothing,Positive
a2p1U000000RownQAC,0011U00000riBtNQAU,all the staff  ana  armando y en especial la dra   sarmiento  nos brindaron un trato especial  gracias por estas personas tan profesionalesnothing bad,Positive
a2p3g000000KzpaAAC,0011U00000ri9zvQAA,treatment was by phone  which worked well  i was scheduled to consult with doctor on the same day i requested and appointment  doctor called me promptly at the scheduled time ,Positive
a2p1U000000RoEFQA0,0011U00000rj8TSQAY,no wait timecollect enough history about me,Positive
a2p1U000000RohSQAS,0011U00000sgyVfQAI,the doctor was able to fit me in last minute  it made it easy to get the care i needed  i also appreciate that my doctor provides family medicine  so i can speak to her about my health as well as my family     s ,Positive
a2p3g000000L2PGAA0,0011U00000sgyVfQAI,everything,Positive
a2p3g000000oRZAAA2,0011U00000rhsCrQAI,staff is very goodanswered all my questions,Positive
a2p1U000000l8BoQAI,0011U00000riPW0QAM,the follow up call from doctor was prompt with encouraging strategies for lifestyle changes as an alternative to immediate prescription to medication ,Positive
a2p3g000000pX6fAAE,0011U00000rjaYlQAI,appointment started right on time   everyone was very friendly ,Positive
a2p1U000000RoieQAC,0011U00000rj7sgQAA,dawn and jessica are easy to talk to and make your visit enjoyable,Positive
a2p1U000000RolgQAC,0011U00000rjr1gQAA,you did show me good carenothing,Positive
a2p3g000000oeWJAAY,0011U00000riPW0QAM,all areas were professional and courteous  considerate of privacy and listened to concerns ,Positive
a2p1U000000RojmQAC,0011U00000rhsZwQAI,friendly  quick service friendly service   got me in  amp  out quickly ,Positive
a2p1U000000RomjQAC,0011U00000rizVaQAI,i felt like the staff was knowledgeable and the doctor was listening to what i had to say ,Positive
a2p3g000000oeUGAAY,0011U00000rk9elQAA,everything was great,Positive
a2p1U000000RouwQAC,0011U00000rjq0xQAA,everything checked above  the staff was extremely friendly  and the nurse practitioner spent a whole hour with me ,Positive
a2p3g000000oeYBAAY,0011U00000rhwp2QAA,didn     t have to wait  cordial staff  dr  was very informative and asked quite a few questions about my concerns see previous commentsno issues to report here,Positive
a2p1U000000Rq7HQAS,0011U00000rjyWdQAI,everything went smoothlyn a,Positive
a2p1U000000RpGhQAK,0011U00000rjgXoQAI,the nurses are always so nice and pleasent when you walk in  the dr  is always so nice and remembers you  ask lots of questions  and is always very helpful  truly enjoy going to the doctor ,Positive
a2p3g000000KzsXAAS,0011U00000rjhemQAA,our appointment was to be with telemed but it didn     t work because of connection problems where i work   dr  gray made several efforts to connect but he didn     t give up   eventually we had a phone interview   i appreciated the effort ,Positive
a2p1U000000Rp4AQAS,0011U00000rj9IGQAY,taking the time to discuss in detail my options for improving my health ,Positive
a2p1U000000RpJpQAK,0011U00000rinfTQAQ,everything  big fan of dr  johnson and the whole team ,Positive
a2p1U000000Rq8xQAC,0011U00000rj3wyQAA,got me in quickly when i was sick ,Positive
a2p1U000000RodsQAC,0011U00000rj5flQAA,great care  curteous  thoroughprovided courteous  professional care  addressed my concerns,Positive
a2p1U000000RpsDQAS,0011U00000rjIs5QAE,great positive attitudes,Positive
a2p3g000000oRcYAAU,0011U00000riUgmQAE,both minerva and dr  chan made me feel very comfortable  i will continue care with this practice i cannot find anything wrong,Positive
a2p3g000000px0OAAQ,0011U00000ridZTQAY,always quickly take me in  stay with you to make sure you get a complete results and answers your questions  if blood work is needed for another office   they will do it took blood for another doctors office  went over my weight lose results  talk about covid    vaccineall went well,Positive
a2p1U000000Rox7QAC,0011U00000ri173QAA,excellent service and patient care attention to detail   caring attitude ,Positive
a2p1U000000Rp5DQAS,0011U00000rk4kmQAA,i love this place  they take the time to talk  and i love that it is not a huge dr     s office  where the doctor just run     s from patient to patient ,Positive
a2p1U000000Rq5qQAC,0011U00000rj4fHQAQ,fun  caring  happy  always smiling  genuine  professional  i always feel i am in great hands ,Positive
a2p1U000000RoqbQAC,0011U00000rj2k5QAA,everything  it is always a wonderful experience with this doctor  he has turned this patient around from being hesitant and distrustful of doctors to someone who looks forward to my visits ,Positive
a2p1U000000l8BNQAY,0011U00000rj1ckQAA,doctors appear to be best equipped to address routine ailments only jack is always friendly  professional and interested in my well being ,Positive
a2p1U000000RoAkQAK,0011U00000rigCZQAY,i felt that the doctor was very interested in me   she listened to me and didn     t just disregard what i said   i do believe that we will work well together towards making me a healthier person ,Positive
a2p3g000000oRiRAAU,0011U00000rjbKsQAI,everythingnothing,Positive
a2p3g000000KyoOAAS,0011U00000rjBuLQAU,promptness and professionalismall ok,Positive
a2p1U000000RoHzQAK,0011U00000rjaFdQAI,was very inconvenient to have to travel to a second location for x raysvery friendly and helpful,Positive
a2p1U000000RodJQAS,0011U00000rimkaQAA,i love paladina  and i appreciate the care and attention i receive everytime i come  the staff is respectful and welcoming nothing really just a bit of a wait,Positive
a2p1U000000RpzvQAC,0011U00000rjCJrQAM,i like dr  bernardy  it     s easy to make appointments  no wait time when arriving for my appointments and good follow up by the doctor dr  had clearly reviewed my information before coming into the room so she knew why i was there and also asked about an issue i had been in for several months ago  she doesn     t seem rushed and i feel like she     s paying attention  which is great but doesn     t happen and a lot of medical offices ,Positive
a2p1U000000RpK0QAK,0011U00000riqx4QAA,i have received good service on time  doctor spent sufficient time  quick scheduling of next appt,Positive
a2p3g000000LAeKAAW,0011U00001Bf7xfQAB,i felt well cared for  listened to  and not rushed   the doctor said if i needed anything i could call her cell phone   wow everything was perfect ,Positive
a2p3g000000LAZrAAO,0011U00000rjw2kQAA,everythingnothing,Positive
a2p1U000000Rp6pQAC,0011U00000rkBYPQA2,i was happy with the service i received the dr  explained everything to me and answered my questions ,Positive
a2p1U000000RoL1QAK,0011U00000rjeu7QAA,very nice and friendlynothing,Positive
a2p1U000000l8CmQAI,0011U00000riDPCQA2,very efficient no problem with the visit ,Positive
a2p1U000000Rq5uQAC,0011U00000ritotQAA,dr  king making me feel like she cares and her knowledge about my health   she treats me like a person  almost like a family friend  i     m always satisfied when i leave the appointment nothing,Positive
